,cpu_pwr,cpu_temp,gpu_pwr,gpu_temp,timestamp,tot_pwr
1991,0.357,61.5,4.912,60.0,1617816736.6636546,8.438
1992,0.396,62.5,5.023,60.5,1617816737.710377,8.582
1993,1.035,58.5,0.041,58.0,1617816738.7546465,3.768
1994,2.286,59.5,0.0,56.5,1617816739.8289232,5.071
1995,0.401,60.0,3.731,59.0,1617816740.8740997,7.022
1996,0.397,62.0,4.833,59.5,1617816741.9224465,8.187
1997,0.47,62.0,5.239,60.0,1617816742.9718118,9.126
1998,0.401,60.5,3.926,59.0,1617816744.0173688,7.667
1999,0.4,61.0,4.36,59.5,1617816745.0625513,7.64
2000,0.437,62.5,4.912,60.0,1617816746.109896,8.398
2001,0.44,61.5,3.818,59.0,1617816747.1580715,6.854
2002,1.114,58.5,0.0,58.0,1617816748.2133782,3.886
2003,0.642,60.5,3.725,59.5,1617816749.2644458,7.142
2004,0.439,61.0,4.226,59.5,1617816750.312013,7.655
2005,0.396,62.0,5.014,60.0,1617816751.360657,8.41
2006,0.4,61.0,4.36,59.5,1617816752.4077399,7.6
2007,0.362,61.0,3.749,59.0,1617816753.4546082,6.935
2008,0.398,62.0,4.848,60.0,1617816754.5022376,8.266
2009,0.433,62.0,5.156,60.5,1617816755.5497754,8.791
2010,1.195,58.5,0.206,58.0,1617816756.5995195,3.969
2011,1.116,57.5,0.0,57.5,1617816757.6485956,3.685
2012,0.44,60.5,3.68,59.5,1617816758.7018726,7.28
2013,0.36,61.0,4.193,59.5,1617816759.7525537,7.762
2014,0.391,62.5,5.261,60.5,1617816760.8066127,9.471
2015,0.404,60.5,3.749,60.0,1617816761.850821,6.824
2016,0.401,61.0,4.153,60.0,1617816762.8997273,7.72
2017,0.358,62.0,4.952,60.5,1617816763.9482245,8.517
2018,0.4,62.0,4.392,60.0,1617816764.994493,7.76
2019,0.953,58.0,0.0,58.0,1617816766.0444713,3.85
2020,0.645,60.5,3.325,59.0,1617816767.0920196,7.051
2021,0.4,61.0,4.266,59.5,1617816768.1389613,7.655
2022,0.396,62.0,4.975,60.5,1617816769.1897478,8.489
2023,0.399,62.0,4.545,60.0,1617816770.2341235,7.894
2024,0.522,60.5,3.691,59.5,1617816771.28529,7.234
2025,0.4,60.5,4.16,59.5,1617816772.334382,7.787
2026,0.509,62.0,5.209,61.0,1617816773.3892906,9.463
2027,1.316,59.0,0.246,57.5,1617816774.4340763,4.526
2028,0.953,57.0,0.0,57.5,1617816775.4863093,3.927
2029,0.479,60.5,3.594,59.0,1617816776.5320528,7.44
2030,0.399,61.5,4.346,60.0,1617816777.5757055,7.695
2031,0.435,62.0,4.983,60.5,1617816778.6268501,8.41
2032,1.408,61.5,3.059,60.0,1617816779.6685183,6.964
2033,0.441,61.5,4.206,60.0,1617816780.712534,7.56
2034,0.357,62.0,4.96,60.5,1617816781.7611415,8.332
2035,0.396,62.0,5.023,60.5,1617816782.819155,8.503
2036,0.95,58.5,0.0,58.0,1617816783.873833,3.969
2037,1.63,59.5,0.775,57.5,1617816784.927717,5.226
2038,0.362,60.5,3.737,59.0,1617816785.9753628,6.913
2039,0.396,61.5,4.975,61.0,1617816787.0242412,8.385
2040,0.397,62.0,4.952,60.5,1617816788.073564,8.358
2041,0.438,60.5,3.913,60.0,1617816789.127098,7.76
2042,0.4,61.0,4.326,60.0,1617816790.174082,7.72
2043,0.398,63.0,4.999,60.5,1617816791.2247345,8.477
2044,1.758,59.0,0.367,58.0,1617816792.2931962,5.316
2045,0.91,58.5,0.0,58.0,1617816793.3465698,3.886
2046,0.633,61.0,4.469,60.5,1617816794.3934462,8.292
2047,0.44,61.0,4.186,60.0,1617816795.440865,7.735
2048,0.435,62.5,5.014,60.5,1617816796.4899244,8.45
2049,0.85,61.0,2.18,58.5,1617816797.567198,6.512
2050,0.403,61.0,3.663,59.5,1617816798.6152642,7.004
2051,0.398,62.5,4.912,60.5,1617816799.6637485,8.372
2052,0.396,62.5,5.023,60.5,1617816800.7101352,8.543
2053,0.87,58.0,0.041,58.0,1617816801.756284,3.768
2054,2.327,59.0,0.0,57.0,1617816802.8431816,5.03
2055,0.402,60.5,3.737,59.5,1617816803.8900943,7.062
2056,0.396,61.5,4.753,60.0,1617816804.9398558,8.345
2057,0.393,62.0,5.187,60.5,1617816805.9866805,8.959
2058,0.36,61.5,4.465,60.0,1617816807.0322382,8.107
2059,0.401,61.0,4.2,60.0,1617816808.0829625,7.787
2060,0.397,62.0,4.999,60.5,1617816809.1323853,8.438
2061,0.686,60.5,2.876,59.0,1617816810.1798866,6.279
2062,0.953,58.0,0.0,58.0,1617816811.2268324,3.643
2063,0.56,60.5,3.753,59.5,1617816812.2787592,7.575
2064,0.36,61.0,4.186,60.0,1617816813.3293104,7.695
2065,0.357,62.0,4.975,60.5,1617816814.3785625,8.489
2066,0.4,62.0,4.353,60.5,1617816815.423501,7.72
2067,0.403,61.5,3.743,59.5,1617816816.4703176,7.004
2068,0.358,62.0,4.801,60.5,1617816817.5195527,8.332
2069,0.393,62.5,5.187,61.0,1617816818.5677097,8.974
2070,0.95,58.5,0.247,58.5,1617816819.6201432,4.492
2071,0.995,58.5,0.0,57.5,1617816820.6708913,3.886
2072,0.481,60.5,3.685,59.5,1617816821.7173102,7.171
2073,0.439,61.5,4.146,60.0,1617816822.7651305,7.762
2074,0.508,62.5,5.261,61.0,1617816823.8205636,9.471
2075,0.444,61.0,3.749,60.0,1617816824.8629286,6.814
2076,0.48,61.0,4.16,60.0,1617816825.9113755,7.68
2077,0.437,62.0,4.96,60.5,1617816826.958066,8.372
2078,0.44,61.5,4.392,60.5,1617816828.0018075,7.76
2079,0.952,58.0,0.0,58.0,1617816829.051143,4.045
2080,0.772,59.5,2.349,58.5,1617816830.09638,6.188
2081,0.44,61.0,4.146,60.0,1617816831.1449616,7.655
2082,0.474,62.0,4.896,60.5,1617816832.1919763,8.41
2083,0.515,62.0,4.721,61.0,1617816833.2397776,8.213
2084,0.483,61.0,3.743,60.0,1617816834.2969244,7.004
2085,0.4,61.0,4.32,60.5,1617816835.343311,7.6
2086,0.471,62.0,5.248,61.0,1617816836.398044,9.384
2087,1.638,60.0,0.245,58.0,1617816837.450943,5.079
2088,0.87,58.5,0.0,58.0,1617816838.4973576,3.608
2089,0.478,60.5,3.588,59.5,1617816839.5474122,7.507
2090,0.4,61.0,4.353,60.0,1617816840.5928996,7.587
2091,0.396,62.5,4.991,61.0,1617816841.6456144,8.464
2092,1.048,61.0,3.386,60.0,1617816842.687532,6.975
2093,0.361,61.0,4.246,60.0,1617816843.7365382,7.532
2094,0.398,62.5,4.96,60.5,1617816844.7856193,8.266
2095,0.476,62.5,4.801,60.5,1617816845.837798,8.412
2096,1.116,58.5,0.0,59.0,1617816846.8905919,3.969
2097,1.556,58.5,0.655,57.5,1617816847.933522,4.833
2098,0.362,60.0,3.703,59.5,1617816848.9816866,7.004
2099,0.396,62.0,4.991,60.5,1617816850.0300577,8.489
2100,0.397,62.5,5.039,61.0,1617816851.0785358,8.412
2101,0.398,60.5,4.299,60.0,1617816852.1349857,7.934
2102,0.361,62.5,4.313,60.5,1617816853.1812065,7.72
2103,0.398,63.0,4.952,61.0,1617816854.2286253,8.398
2104,1.638,60.5,0.491,58.5,1617816855.2841244,5.275
2105,0.913,58.0,0.0,58.5,1617816856.333286,3.927
2106,0.635,61.0,4.436,60.5,1617816857.377592,8.266
2107,0.36,61.5,4.153,60.5,1617816858.4274902,7.735
2108,0.435,62.0,5.014,61.0,1617816859.4774256,8.464
2109,0.686,61.0,2.835,59.5,1617816860.547122,6.126
2110,0.363,61.0,3.669,60.0,1617816861.5929017,6.975
2111,0.398,62.5,4.88,60.5,1617816862.641744,8.332
2112,0.396,62.0,4.991,61.0,1617816863.6894908,8.451
2113,0.912,59.0,0.041,58.0,1617816864.7379131,3.691
2114,1.035,60.0,0.0,58.5,1617816865.7994003,4.444
2115,0.362,61.0,3.737,60.0,1617816866.847541,7.033
2116,0.357,62.5,4.714,60.5,1617816867.896204,8.279
2117,0.393,63.0,5.147,61.0,1617816868.9446585,8.974
2118,0.36,61.5,4.385,61.0,1617816869.9896483,8.041
2119,0.361,61.5,4.326,60.5,1617816871.0395563,7.68
2120,0.397,62.5,5.023,61.0,1617816872.0888884,8.582
2121,0.524,61.5,3.069,59.5,1617816873.1362953,6.36
2122,0.953,58.5,0.0,58.0,1617816874.1901717,4.01
2123,0.641,61.0,3.714,60.0,1617816875.242114,7.507
2124,0.44,61.0,4.353,60.0,1617816876.2910411,7.707
2125,0.475,62.0,4.983,61.0,1617816877.3402283,8.464
2126,0.44,62.5,4.32,60.5,1617816878.384403,7.72
2127,0.442,61.0,3.737,60.5,1617816879.4312623,7.125
2128,0.439,63.0,4.737,61.0,1617816880.4787548,8.16
2129,0.508,63.5,5.248,61.5,1617816881.5294023,9.439
2130,0.869,59.0,0.248,58.0,1617816882.578336,4.169
2131,0.992,58.5,0.0,58.5,1617816883.6300125,4.01
2132,0.56,61.0,3.685,60.0,1617816884.6807537,7.251
2133,0.4,61.5,4.233,60.5,1617816885.729847,7.695
2134,0.47,62.5,5.309,61.0,1617816886.7841804,9.447
2135,0.444,60.5,3.755,60.5,1617816887.8284938,6.824
2136,0.401,61.5,4.2,60.5,1617816888.8777387,7.68
2137,0.398,62.5,4.968,61.0,1617816889.9251676,8.346
2138,0.44,62.0,4.36,61.0,1617816890.9700575,7.72
2139,1.035,59.0,0.0,58.5,1617816892.0168357,3.691
2140,0.732,59.5,1.913,59.0,1617816893.0647967,5.648
2141,0.44,62.0,4.28,60.0,1617816894.1121,7.52
2142,0.396,62.0,4.944,61.0,1617816895.160715,8.358
2143,0.476,62.0,4.793,61.0,1617816896.2154012,8.372
2144,0.403,61.0,3.743,60.0,1617816897.2626615,7.044
2145,0.44,62.0,4.24,60.5,1617816898.3086631,7.612
2146,0.432,62.5,5.257,61.5,1617816899.3641186,9.321
2147,1.84,60.5,0.286,58.5,1617816900.4159706,5.316
2148,0.993,58.0,0.0,58.5,1617816901.4718528,4.169
2149,0.438,61.0,3.628,60.0,1617816902.524918,7.627
2150,0.44,62.0,4.313,60.5,1617816903.5701356,7.667
2151,0.397,62.5,4.991,61.0,1617816904.6210248,8.398
2152,1.169,62.0,3.3,60.5,1617816905.6629453,7.044
2153,0.321,62.0,4.286,60.5,1617816906.71067,7.612
2154,0.397,62.5,4.912,61.0,1617816907.7597265,8.557
2155,0.476,62.5,4.793,61.5,1617816908.8154204,8.412
2156,1.033,59.0,0.0,58.5,1617816909.8693902,4.051
2157,1.755,59.5,0.612,58.0,1617816910.914778,5.226
2158,0.403,61.0,3.663,60.0,1617816911.962897,6.924
2159,0.475,62.5,4.944,61.0,1617816913.008484,8.424
2160,0.436,62.5,5.031,61.5,1617816914.053692,8.477
2161,0.478,62.0,4.332,61.0,1617816915.110448,8.266
2162,0.44,61.5,4.24,60.5,1617816916.1594527,7.68
2163,0.398,62.5,4.88,61.0,1617816917.206335,8.332
2164,1.635,61.0,0.613,58.5,1617816918.2567747,5.201
2165,0.87,58.0,0.0,58.5,1617816919.3034966,3.649
2166,0.522,61.0,3.6,60.5,1617816920.3498359,7.575
2167,0.4,61.5,4.353,60.0,1617816921.3959928,7.64
2168,0.436,62.5,4.872,61.0,1617816922.4435003,8.358
2169,0.401,62.0,4.407,60.0,1617816923.4922597,7.463
2170,0.403,61.0,3.749,60.0,1617816924.5433886,6.935
2171,0.398,62.5,4.968,61.0,1617816925.5904534,8.306
2172,0.395,63.0,5.172,61.5,1617816926.6405735,8.726
2173,1.157,59.5,0.124,58.5,1617816927.6885135,3.85
2174,1.035,58.5,0.0,58.5,1617816928.7357168,3.685
2175,0.442,61.0,3.766,60.0,1617816929.7854044,7.303
2176,0.4,62.0,4.505,60.5,1617816930.8337536,7.894
2177,0.43,62.5,5.387,61.0,1617816931.885986,9.603
2178,0.404,61.0,3.306,61.0,1617816932.937539,7.343
2179,0.44,62.5,4.36,60.5,1617816933.9813228,7.827
2180,0.398,62.0,4.92,61.0,1617816935.0310466,8.451
2181,0.401,62.0,4.407,60.5,1617816936.081137,7.692
2182,1.035,59.0,0.0,58.5,1617816937.131,3.768
2183,0.643,60.5,3.571,60.0,1617816938.179977,7.291
2184,0.36,61.0,4.12,60.5,1617816939.2297306,7.747
2185,0.396,62.5,4.944,61.0,1617816940.2762911,8.464
2186,0.4,62.5,4.392,61.0,1617816941.3232315,7.84
2187,0.363,61.5,3.743,60.5,1617816942.3691063,7.085
2188,0.361,62.0,4.32,60.5,1617816943.41589,7.76
2189,0.392,63.0,5.217,61.5,1617816944.4718955,9.376
2190,1.238,59.5,0.247,58.0,1617816945.5155942,4.21
2191,1.036,59.5,0.0,58.5,1617816946.5636797,3.809
2192,0.362,61.0,3.697,60.0,1617816947.609463,7.113
2193,0.36,61.5,4.273,60.5,1617816948.6556761,7.747
2194,0.394,62.5,5.1,61.5,1617816949.7126992,9.282
2195,0.606,61.0,3.669,60.5,1617816950.7565663,6.905
2196,0.401,62.0,4.24,60.5,1617816951.8038216,7.72
2197,0.358,62.5,4.999,61.0,1617816952.8533022,8.531
2198,0.4,62.0,4.585,61.0,1617816953.8999767,7.987
2199,0.995,59.0,0.0,58.5,1617816954.9520776,3.969
2200,0.942,60.0,1.592,59.0,1617816955.9957185,5.471
2201,0.361,61.0,4.046,60.5,1617816957.0421698,7.491
2202,0.397,63.0,4.944,61.0,1617816958.0893137,8.477
2203,0.398,62.5,4.999,61.5,1617816959.138567,8.412
2204,0.362,61.0,3.697,60.5,1617816960.1858754,7.234
2205,0.361,61.5,4.24,61.0,1617816961.236691,7.76
2206,0.473,63.5,5.116,61.5,1617816962.2894297,9.234
2207,1.681,60.5,0.287,58.5,1617816963.3387794,4.963
2208,0.992,59.0,0.0,59.0,1617816964.3941317,4.169
2209,0.518,61.5,4.212,60.5,1617816965.4506488,8.213
2210,0.4,61.5,4.233,61.0,1617816966.5005958,7.707
2211,0.437,63.0,4.84,61.0,1617816967.5477276,8.293
2212,1.577,62.0,2.503,60.5,1617816968.5936913,6.824
2213,0.402,61.5,3.979,60.5,1617816969.6398146,7.355
2214,0.476,62.5,4.92,61.5,1617816970.6874886,8.385
2215,0.397,63.0,5.039,61.0,1617816971.7364051,8.491
2216,0.993,59.5,0.0,59.0,1617816972.7912188,3.85
2217,2.249,60.0,0.0,58.0,1617816973.8504748,5.308
2218,0.363,60.5,3.703,60.5,1617816974.902164,6.935
2219,0.437,62.5,4.991,61.0,1617816975.952171,8.438
2220,0.435,62.5,5.172,61.5,1617816977.0008657,8.766
2221,0.477,62.0,4.92,61.0,1617816978.059913,8.16
2222,0.44,62.0,4.36,60.5,1617816979.106314,7.72
2223,0.437,63.0,4.92,61.0,1617816980.152944,8.425
2224,1.259,61.0,1.544,59.0,1617816981.2068274,5.942
2225,0.993,59.0,0.0,59.0,1617816982.2558055,3.768
2226,0.603,60.5,3.29,60.5,1617816983.3057911,7.48
2227,0.4,62.0,4.36,61.0,1617816984.3529499,7.64
2228,0.397,62.5,4.88,61.0,1617816985.4009912,8.332
2229,0.441,62.5,4.366,61.0,1617816986.4480503,7.612
2230,0.403,61.5,3.749,60.5,1617816987.4957182,6.986
2231,0.438,63.5,4.848,61.5,1617816988.5417018,8.319
2232,0.473,63.5,5.133,61.5,1617816989.5888388,8.845
2233,1.032,59.5,0.247,59.0,1617816990.6366549,4.093
2234,1.033,59.5,0.0,59.0,1617816991.6827116,4.01
2235,0.403,61.0,3.749,60.5,1617816992.7365427,6.935
2236,0.4,62.0,4.4,61.0,1617816993.784396,7.64
2237,0.47,63.0,5.396,61.5,1617816994.8397543,9.603
2238,0.364,61.5,3.796,61.0,1617816995.8854547,6.905
2239,0.361,62.0,4.166,61.0,1617816996.9356203,7.76
2240,0.398,63.0,5.007,61.5,1617816997.9840577,8.451
2241,0.401,62.5,4.366,61.5,1617816999.0296824,7.8
2242,1.157,59.0,0.0,59.0,1617817000.0754602,3.809
2243,0.604,60.5,3.295,60.5,1617817001.1239216,7.142
2244,0.44,61.5,4.28,61.0,1617817002.1704125,7.787
2245,0.397,62.5,4.991,61.5,1617817003.219597,8.543
2246,0.4,62.5,4.592,61.5,1617817004.2650306,8.014
2247,0.442,62.0,3.737,61.0,1617817005.3159957,7.314
2248,0.361,62.0,4.253,61.0,1617817006.3657584,7.84
2249,0.432,63.0,5.257,62.0,1617817007.4192472,9.541
2250,1.197,59.5,0.247,58.5,1617817008.4651735,4.286
2251,1.036,59.5,0.0,58.5,1617817009.513045,3.892
2252,0.402,61.0,3.691,60.5,1617817010.5600984,7.194
2253,0.36,62.0,4.226,61.0,1617817011.607259,7.787
2254,0.394,63.0,5.147,62.0,1617817012.6637852,9.258
2255,0.606,61.5,3.628,61.0,1617817013.7074075,6.946
2256,0.401,62.0,4.246,61.0,1617817014.7549036,7.732
2257,0.358,63.0,4.96,61.5,1617817015.803625,8.425
2258,0.4,62.5,4.585,61.5,1617817016.8503623,7.987
2259,0.913,59.0,0.0,58.5,1617817017.9009454,3.85
2260,1.394,59.5,0.777,58.5,1617817018.9479115,5.03
2261,0.362,61.5,3.737,60.0,1617817019.9971852,6.993
2262,0.435,62.5,4.975,61.5,1617817021.0465508,8.608
2263,0.436,64.0,4.912,62.0,1617817022.094332,8.622
2264,0.52,61.0,3.605,60.5,1617817023.147111,7.584
2265,0.44,62.5,4.36,61.0,1617817024.192023,7.732
2266,0.476,63.0,5.039,61.5,1617817025.242521,8.531
2267,1.64,61.5,0.409,59.0,1617817026.3046932,5.275
2268,1.074,59.0,0.0,59.0,1617817027.3559868,3.85
2269,0.476,62.0,4.674,61.0,1617817028.4042764,8.319
2270,0.44,62.0,4.233,60.5,1617817029.451164,7.707
2271,0.396,63.0,4.983,61.5,1617817030.500872,8.398
2272,0.852,63.0,2.438,60.0,1617817031.5711641,6.36
2273,0.403,62.0,3.669,60.5,1617817032.6168857,7.056
2274,0.437,63.0,4.92,61.0,1617817033.6649668,8.412
2275,0.436,63.0,4.991,61.5,1617817034.7153733,8.531
2276,1.035,59.5,0.082,59.0,1617817035.7651339,4.01
2277,1.684,61.5,0.0,58.0,1617817036.825234,5.152
2278,0.442,61.0,3.743,60.5,1617817037.8703249,7.004
2279,0.398,62.5,4.809,61.0,1617817038.9187016,8.213
2280,0.471,63.5,5.296,62.0,1617817039.9667249,9.092
2281,0.401,62.5,4.08,61.0,1617817041.011698,7.747
2282,0.441,63.0,4.366,61.5,1617817042.0606768,7.692
2283,0.437,63.0,4.999,61.5,1617817043.1074314,8.451
2284,0.482,62.5,3.663,61.0,1617817044.1548011,6.784
2285,0.91,59.5,0.0,59.5,1617817045.2078047,3.969
2286,0.562,61.5,3.697,60.5,1617817046.25182,7.073
2287,0.4,62.5,4.353,61.0,1617817047.2968025,7.667
2288,0.437,62.5,4.84,61.5,1617817048.3442624,8.332
2289,0.44,62.5,4.44,61.0,1617817049.3917935,7.72
2290,0.442,62.0,3.737,60.5,1617817050.440759,7.234
2291,0.4,63.0,4.592,61.5,1617817051.4867,8.054
2292,0.51,63.5,5.357,62.0,1617817052.540864,9.58
2293,1.071,59.5,0.247,59.0,1617817053.588759,4.21
2294,1.033,60.0,0.0,59.0,1617817054.6431239,4.051
2295,0.442,61.5,3.731,60.5,1617817055.6884727,7.154
2296,0.4,62.0,4.233,61.0,1617817056.738451,7.667
2297,0.431,63.5,5.318,62.0,1617817057.7952676,9.502
2298,0.404,62.0,3.796,61.5,1617817058.840391,6.935
2299,0.4,62.0,4.24,61.0,1617817059.8894932,7.84
2300,0.358,63.5,5.007,62.0,1617817060.9386048,8.557
2301,0.4,63.0,4.44,61.5,1617817061.985806,7.867
2302,0.995,59.5,0.0,59.5,1617817063.0328586,3.649
2303,0.65,61.0,2.759,60.0,1617817064.0784986,6.39
2304,0.4,62.5,4.16,61.0,1617817065.1285872,7.747
2305,0.436,63.0,4.912,61.5,1617817066.175156,8.503
2306,0.437,63.0,4.657,62.0,1617817067.2228434,8.2
2307,0.403,61.5,3.749,61.5,1617817068.2791054,7.125
2308,0.401,62.5,4.36,61.5,1617817069.3257127,7.72
2309,0.393,63.5,5.108,62.5,1617817070.3805792,9.337
2310,1.681,60.5,0.287,59.0,1617817071.4414816,5.045
2311,1.032,59.5,0.0,59.5,1617817072.490367,4.093
2312,0.48,61.5,3.6,60.5,1617817073.5340457,7.411
2313,0.44,62.5,4.392,61.5,1617817074.5799503,7.667
2314,0.397,63.0,4.991,62.0,1617817075.6352925,8.647
2315,1.09,62.0,3.306,61.0,1617817076.6773531,6.975
2316,0.401,62.5,4.293,61.5,1617817077.725152,7.584
2317,0.397,63.0,4.96,62.0,1617817078.7730365,8.412
2318,0.437,63.0,4.88,62.0,1617817079.828123,8.425
2319,0.952,59.5,0.0,59.5,1617817080.8808823,3.892
2320,1.638,60.0,0.614,58.5,1617817081.925685,4.915
2321,0.362,61.5,3.703,61.0,1617817082.970393,7.004
2322,0.396,63.5,4.952,62.0,1617817084.017477,8.398
2323,0.437,64.0,5.079,62.0,1617817085.0643048,8.491
2324,0.438,62.0,4.418,61.5,1617817086.12169,8.306
2325,0.48,62.5,4.24,61.5,1617817087.167112,7.8
2326,0.398,63.0,4.928,62.0,1617817088.2148826,8.346
2327,1.515,61.0,0.574,59.5,1617817089.2678385,4.997
2328,1.035,59.5,0.0,59.0,1617817090.3184485,4.051
2329,0.674,62.5,4.476,61.5,1617817091.3674424,8.608
2330,0.36,62.5,4.193,61.0,1617817092.4171302,7.787
2331,0.357,63.5,5.023,62.0,1617817093.4673975,8.464
2332,0.687,62.0,2.876,60.0,1617817094.5356326,6.208
2333,0.444,62.0,3.507,60.5,1617817095.581074,6.975
2334,0.437,63.0,4.92,62.0,1617817096.628927,8.517
2335,0.475,63.0,5.102,62.0,1617817097.677213,8.701
2336,0.952,60.0,0.082,59.5,1617817098.7276082,3.969
2337,1.033,61.0,0.0,60.0,1617817099.803988,4.286
2338,0.362,62.5,3.737,61.0,1617817100.8496795,7.113
2339,0.358,63.0,4.721,61.5,1617817101.8989515,8.332
2340,0.392,63.5,5.069,62.0,1617817102.9471142,9.052
2341,0.361,62.5,4.153,62.0,1617817103.9917042,7.934
2342,0.361,63.0,4.4,61.0,1617817105.041659,7.76
2343,0.398,63.5,4.991,62.0,1617817106.0868225,8.491
2344,0.401,62.5,3.703,61.0,1617817107.1329877,6.905
2345,1.036,59.0,0.0,59.5,1617817108.178847,3.768
2346,0.643,61.5,3.725,61.0,1617817109.2270234,7.48
2347,0.36,62.5,4.392,61.0,1617817110.2768054,7.747
2348,0.397,63.5,4.952,62.0,1617817111.3242576,8.438
2349,0.4,63.0,4.273,61.5,1617817112.3717964,7.8
2350,0.402,62.5,3.737,61.0,1617817113.417456,7.274
2351,0.36,64.0,4.657,61.5,1617817114.4651544,8.16
2352,0.43,63.5,5.396,62.5,1617817115.515444,9.58
2353,1.033,59.5,0.248,59.0,1617817116.5653586,4.21
2354,0.995,59.5,0.0,60.0,1617817117.615666,3.927
2355,0.442,61.5,3.731,60.5,1617817118.6615698,7.194
2356,0.44,62.0,4.306,61.5,1617817119.707127,7.854
2357,0.431,63.5,5.309,62.5,1617817120.7628477,9.463
2358,0.484,62.5,3.796,61.5,1617817121.8061569,6.905
2359,0.44,62.5,4.32,61.5,1617817122.8517141,7.8
2360,0.398,64.0,5.031,61.5,1617817123.9017015,8.491
2361,0.4,63.5,4.44,62.0,1617817124.9463968,7.76
2362,0.995,60.0,0.0,59.5,1617817125.9961326,3.892
2363,0.774,61.0,2.309,60.0,1617817127.0424523,6.228
2364,0.36,62.5,4.193,61.0,1617817128.0923898,7.775
2365,0.435,63.0,4.904,62.0,1617817129.140238,8.464
2366,0.555,64.0,4.721,62.0,1617817130.1875658,8.346
2367,0.443,62.5,3.743,61.0,1617817131.2441027,7.125
2368,0.48,63.5,4.36,61.5,1617817132.2877722,7.72
2369,0.51,63.5,5.326,62.5,1617817133.3446383,9.502
2370,1.679,61.0,0.287,59.0,1617817134.3954465,4.807
2371,1.073,59.5,0.0,59.5,1617817135.4503198,3.969
2372,0.476,62.0,4.436,61.0,1617817136.5104382,8.213
2373,0.4,62.5,4.313,61.5,1617817137.5561247,7.814
2374,0.397,64.0,4.952,62.0,1617817138.604108,8.464
2375,1.529,62.5,3.099,61.0,1617817139.646443,7.234
2376,0.361,62.5,4.173,61.5,1617817140.693189,7.572
2377,0.397,63.5,4.999,62.0,1617817141.7428493,8.596
2378,0.397,63.5,5.079,62.5,1617817142.8004932,8.557
2379,0.995,60.0,0.0,60.0,1617817143.8513331,3.886
2380,1.723,60.5,0.287,58.5,1617817144.8975499,4.874
2381,0.362,62.0,3.617,60.5,1617817145.9436328,7.073
2382,0.396,63.5,4.864,62.0,1617817146.9914045,8.464
2383,0.396,64.0,5.023,62.0,1617817148.0387716,8.622
2384,0.518,62.5,4.14,62.0,1617817149.0992208,8.2
2385,0.44,62.5,4.4,61.5,1617817150.1484969,7.72
2386,0.436,63.5,4.84,62.0,1617817151.1969357,8.451
2387,1.63,61.5,0.775,60.0,1617817152.2464879,5.316
2388,0.912,60.0,0.0,59.5,1617817153.2982316,3.85
2389,0.68,63.0,3.582,61.0,1617817154.3494246,7.988
2390,0.44,62.5,4.392,61.5,1617817155.3936033,7.747
2391,0.436,63.5,4.944,62.5,1617817156.4408967,8.503
2392,0.44,63.0,4.4,62.0,1617817157.4891284,7.652
2393,0.444,62.0,3.749,61.0,1617817158.5381112,6.975
2394,0.398,63.5,4.999,62.0,1617817159.5866632,8.451
2395,0.435,64.0,5.141,62.5,1617817160.635621,8.661
2396,1.155,60.5,0.123,60.0,1617817161.6820374,4.01
2397,0.992,60.0,0.0,59.5,1617817162.732405,3.886
2398,0.481,62.0,3.725,61.0,1617817163.780821,7.263
2399,0.399,63.0,4.617,61.5,1617817164.8285627,8.028
2400,0.468,64.0,5.564,62.5,1617817165.8814552,9.525
2401,0.403,61.0,3.421,62.0,1617817166.9316518,7.451
2402,0.4,63.0,4.4,61.5,1617817167.9772751,7.8
2403,0.397,63.5,4.92,62.5,1617817169.0258982,8.491
2404,0.361,63.5,4.407,61.5,1617817170.074489,7.544
2405,1.035,60.0,0.0,59.5,1617817171.1258626,3.809
2406,0.56,62.0,3.72,61.5,1617817172.1795843,7.615
2407,0.4,63.0,4.306,61.5,1617817173.2260132,7.775
2408,0.396,63.5,4.936,62.0,1617817174.2753513,8.529
2409,0.4,63.0,4.432,62.0,1617817175.3259852,7.747
2410,0.442,62.5,3.766,61.5,1617817176.3760717,7.383
2411,0.44,63.5,4.505,62.0,1617817177.4236817,8.041
2412,0.43,64.0,5.348,62.5,1617817178.4773102,9.642
2413,0.99,60.5,0.247,59.0,1617817179.5321915,4.327
2414,0.87,59.5,0.0,59.5,1617817180.578572,3.768
2415,0.442,62.0,3.772,61.5,1617817181.634074,7.113
2416,0.36,62.5,4.353,61.5,1617817182.6809213,7.667
2417,0.47,63.5,5.239,62.5,1617817183.7350812,9.424
2418,0.485,62.0,3.755,62.0,1617817184.7796996,6.865
2419,0.44,63.5,4.366,61.5,1617817185.828223,7.652
2420,0.437,64.0,4.84,62.5,1617817186.8770673,8.372
2421,0.4,63.5,4.512,62.0,1617817187.9253366,7.907
2422,1.074,60.5,0.0,60.0,1617817188.9715574,4.051
2423,0.936,61.0,1.953,60.5,1617817190.0142667,5.811
2424,0.4,62.5,4.2,61.5,1617817191.0608156,7.52
2425,0.396,64.0,5.023,62.0,1617817192.1111577,8.543
2426,0.397,63.5,5.07,62.0,1617817193.169327,8.412
2427,0.442,62.5,3.743,61.5,1617817194.2174501,7.205
2428,0.44,63.0,4.28,62.0,1617817195.2628932,7.907
2429,0.434,64.0,5.187,63.0,1617817196.3183753,9.337
