,cpu_pwr,cpu_temp,gpu_pwr,gpu_temp,timestamp,tot_pwr
899,0.354,40.5,4.401,39.0,1614747606.2136707,7.23
900,0.312,40.5,4.84,39.0,1614747607.261335,8.094
901,0.317,39.5,3.045,39.0,1614747608.3080819,6.397
902,0.315,40.5,3.942,38.5,1614747609.358039,6.702
903,0.353,40.5,4.472,39.0,1614747610.4069576,7.387
904,0.276,41.0,3.909,38.5,1614747611.4549541,6.594
905,0.725,38.0,0.201,36.5,1614747612.5016775,3.381
906,0.474,40.0,2.961,38.5,1614747613.5466235,6.859
907,0.315,40.0,3.902,38.5,1614747614.5928223,6.702
908,0.353,41.0,4.433,38.5,1614747615.636435,7.414
909,0.315,40.5,3.981,38.5,1614747616.6834476,6.702
910,0.277,40.0,3.367,38.5,1614747617.7366376,5.942
911,0.275,41.0,4.401,38.5,1614747618.7853942,7.348
912,0.313,41.0,4.653,39.0,1614747619.8367493,7.794
913,0.764,37.5,0.12,37.0,1614747620.880754,3.542
914,0.764,38.0,0.08,36.5,1614747621.9259262,3.381
915,0.355,39.5,3.361,38.0,1614747622.9712164,6.328
916,0.276,40.0,3.981,38.5,1614747624.0272045,6.594
917,0.312,41.0,4.762,39.0,1614747625.0761826,8.237
918,0.396,39.5,3.253,38.5,1614747626.124719,5.793
919,0.315,40.0,3.869,38.5,1614747627.1744802,6.555
920,0.275,40.5,4.479,39.0,1614747628.2246406,7.414
921,0.275,40.5,4.1,38.5,1614747629.2726495,6.927
922,0.844,37.5,0.321,37.0,1614747630.3214042,3.577
923,0.559,38.5,2.073,37.5,1614747631.3641124,5.103
924,0.552,41.0,3.784,38.5,1614747632.408558,6.859
925,0.353,40.5,4.472,39.0,1614747633.4539955,7.426
926,0.275,41.0,4.59,39.0,1614747634.5060747,7.375
927,0.276,39.5,3.282,38.0,1614747635.5507958,6.249
928,0.276,40.0,4.021,38.5,1614747636.600873,6.633
929,0.275,40.5,4.621,39.0,1614747637.6528652,7.833
930,1.36,39.5,0.44,37.5,1614747638.7012806,4.632
931,0.925,37.0,0.04,36.5,1614747639.7422464,3.265
932,0.314,40.0,4.047,38.0,1614747640.7940562,7.23
933,0.276,39.5,3.824,38.5,1614747641.849017,6.741
934,0.235,40.5,4.433,38.5,1614747642.903626,7.426
935,1.515,38.5,1.395,38.0,1614747643.944681,5.484
936,0.277,40.0,3.401,38.5,1614747644.9994252,6.367
937,0.314,41.0,4.393,38.5,1614747646.049319,7.414
938,0.314,40.5,4.354,38.5,1614747647.0951362,7.426
939,0.766,37.5,0.12,36.5,1614747648.1381173,3.265
940,1.68,38.0,0.16,36.5,1614747649.182278,4.36
941,0.277,39.5,3.208,38.0,1614747650.2318838,6.061
942,0.275,41.0,4.472,38.5,1614747651.2814589,7.532
943,0.275,40.5,4.472,39.0,1614747652.3369744,7.454
944,0.314,40.0,4.511,38.5,1614747653.3900638,7.23
945,0.315,40.5,3.942,38.5,1614747654.4429884,6.702
946,0.314,40.5,4.511,38.5,1614747655.498292,7.387
947,0.917,39.0,1.395,37.5,1614747656.5461817,4.904
948,0.685,37.5,0.08,36.5,1614747657.5895886,3.225
949,0.553,39.0,3.153,38.5,1614747658.6349704,6.82
950,0.315,40.0,3.942,39.0,1614747659.6786318,6.741
951,0.314,40.5,4.393,38.5,1614747660.7357774,7.387
952,0.276,40.0,3.981,39.0,1614747661.7807548,6.702
953,0.593,39.5,3.282,38.5,1614747662.8200753,6.209
954,0.314,40.5,4.361,39.0,1614747663.8724144,7.269
955,0.312,41.0,4.692,39.0,1614747664.920438,7.977
956,0.805,38.0,0.321,37.0,1614747665.9642036,3.812
957,0.807,37.5,0.0,38.5,1614747667.0055404,3.381
958,0.316,39.5,3.367,38.0,1614747668.0535033,6.14
959,0.355,40.0,3.902,38.5,1614747669.1040578,6.78
960,0.311,41.0,4.91,39.0,1614747670.1607246,8.432
961,0.357,39.5,3.293,38.5,1614747671.2049117,5.793
962,0.315,40.0,3.824,38.5,1614747672.2512755,6.702
963,0.314,40.5,4.55,39.0,1614747673.3040805,7.387
964,0.315,40.0,3.824,38.5,1614747674.3509998,6.702
965,0.806,38.0,0.0,38.5,1614747675.3928595,3.381
966,0.553,39.5,3.124,38.0,1614747676.439639,6.288
967,0.315,39.5,3.909,38.0,1614747677.4854486,6.673
968,0.314,40.5,4.44,38.5,1614747678.5334978,7.532
969,0.354,40.0,4.093,39.0,1614747679.5784109,6.927
970,0.316,39.0,3.361,38.5,1614747680.6313372,6.288
971,0.276,40.5,3.942,38.5,1614747681.6823266,6.78
972,1.128,41.5,4.622,39.0,1614747682.727311,8.935
973,1.597,38.5,0.16,37.0,1614747683.7732868,4.56
974,0.846,37.5,0.12,36.5,1614747684.820188,3.502
975,0.316,39.0,3.282,38.0,1614747685.8654456,6.17
976,0.315,39.5,3.824,38.0,1614747686.9176967,6.702
977,0.352,41.0,4.731,39.5,1614747687.9767497,8.016
978,0.674,39.5,3.129,38.5,1614747689.0149322,5.982
979,0.315,40.5,3.672,38.5,1614747690.0680704,6.662
980,0.314,40.0,4.361,38.5,1614747691.1271017,7.309
981,0.314,40.0,4.204,38.5,1614747692.1728675,7.163
982,0.845,37.5,0.12,37.0,1614747693.216542,3.225
983,1.0,38.0,0.92,37.0,1614747694.2564316,4.52
984,0.277,39.5,3.367,38.0,1614747695.3010015,6.14
985,0.275,40.5,4.55,39.0,1614747696.3592982,7.426
986,0.314,40.5,4.401,39.0,1614747697.404807,7.387
987,0.314,39.0,3.508,38.5,1614747698.4572682,6.702
988,0.276,40.0,3.942,38.5,1614747699.50513,6.673
989,0.275,41.0,4.519,39.0,1614747700.552189,7.426
990,1.241,38.0,0.4,37.0,1614747701.597756,4.126
991,0.605,37.0,0.04,36.0,1614747702.6421998,3.064
992,0.433,39.5,3.89,38.5,1614747703.6833503,7.23
993,0.315,40.0,3.981,38.5,1614747704.7328718,6.633
994,0.314,40.5,4.55,38.5,1614747705.7896843,7.387
995,0.315,39.5,3.48,38.5,1614747706.8371477,6.1
996,0.317,39.5,3.05,38.0,1614747707.8857963,5.942
997,0.275,40.5,4.55,38.5,1614747708.936402,7.387
998,0.274,41.0,4.66,39.0,1614747709.9851527,7.65
999,0.846,37.5,0.161,37.0,1614747711.0276089,3.225
1000,0.924,38.5,0.12,36.0,1614747712.0921504,4.086
1001,0.316,39.5,3.288,38.0,1614747713.1437256,6.14
1002,0.315,40.0,4.211,38.5,1614747714.1965847,7.084
1003,0.312,40.5,4.91,39.0,1614747715.2552693,8.418
1004,0.317,39.0,3.095,38.5,1614747716.309325,5.872
1005,0.276,40.5,3.79,38.0,1614747717.358967,6.673
1006,0.275,40.5,4.558,39.0,1614747718.4086792,7.348
1007,0.315,40.5,3.824,38.5,1614747719.4604244,6.702
1008,0.964,37.5,0.12,36.0,1614747720.5018182,3.421
1009,0.475,39.5,3.243,38.0,1614747721.5453668,6.209
1010,0.355,39.5,3.784,38.0,1614747722.5896072,6.702
1011,0.314,40.5,4.44,39.0,1614747723.6363778,7.426
1012,0.315,40.0,4.021,38.5,1614747724.684492,6.859
1013,0.316,40.0,3.401,38.0,1614747725.7330515,6.1
1014,0.355,40.0,3.824,38.5,1614747726.7826798,6.662
1015,0.351,40.5,4.91,39.0,1614747727.835199,8.393
1016,1.322,38.0,0.12,37.0,1614747728.8778417,3.892
1017,0.686,37.5,0.04,36.0,1614747729.9193056,3.144
1018,0.355,39.5,3.401,38.0,1614747730.960418,6.288
1019,0.315,39.5,3.824,38.0,1614747732.0115938,6.741
1020,0.312,41.0,4.801,39.0,1614747733.0679095,8.457
1021,0.357,39.5,3.372,39.0,1614747734.1104677,5.832
1022,0.276,40.0,3.863,38.0,1614747735.1654563,6.741
1023,0.314,40.5,4.472,39.0,1614747736.2098389,7.426
1024,0.315,40.0,3.981,38.5,1614747737.2559116,6.82
1025,0.725,38.0,0.04,36.5,1614747738.2994792,3.341
1026,0.721,38.0,1.32,37.0,1614747739.3398294,4.592
1027,0.276,40.0,3.638,38.5,1614747740.392523,6.436
1028,0.314,41.0,4.511,38.5,1614747741.4417372,7.414
1029,0.314,40.5,4.479,38.5,1614747742.5013545,7.348
1030,0.394,39.0,3.159,38.5,1614747743.5468066,6.555
1031,0.315,40.0,3.902,38.0,1614747744.5949552,6.712
1032,0.275,40.5,4.558,39.0,1614747745.6416235,7.414
1033,1.52,39.0,0.32,37.0,1614747746.6997058,4.52
1034,0.925,37.5,0.04,36.0,1614747747.742469,3.341
1035,0.314,39.5,4.047,38.0,1614747748.8008547,7.348
1036,0.276,40.0,3.824,38.5,1614747749.8506525,6.78
1037,0.275,40.5,4.479,38.5,1614747750.904767,7.387
1038,1.395,39.0,1.632,37.5,1614747751.9455004,5.484
1039,0.316,39.5,3.401,38.0,1614747752.9996564,6.367
1040,0.353,40.5,4.511,38.5,1614747754.049072,7.454
1041,0.314,40.5,4.433,38.5,1614747755.1024094,7.426
1042,0.807,37.5,0.0,36.5,1614747756.1565604,3.421
1043,1.48,38.0,0.16,36.5,1614747757.1980698,4.36
1044,0.317,39.5,3.248,38.0,1614747758.2482963,5.982
1045,0.275,40.5,4.44,38.5,1614747759.2989845,7.387
1046,0.314,40.5,4.55,38.5,1614747760.3526871,7.493
1047,0.393,40.0,3.817,38.0,1614747761.4012616,7.084
1048,0.276,40.5,3.942,38.0,1614747762.4464853,6.673
1049,1.096,41.0,4.301,38.5,1614747763.4846482,7.938
1050,0.716,39.0,1.87,37.5,1614747764.5330398,5.175
1051,0.845,37.0,0.04,38.0,1614747765.5791583,3.697
1052,0.436,38.5,2.847,38.0,1614747766.6260958,6.367
1053,0.315,40.0,3.902,38.0,1614747767.6726768,6.702
1054,0.314,40.0,4.401,38.5,1614747768.7252214,7.387
1055,0.315,40.0,3.981,38.5,1614747769.777579,6.741
1056,0.316,39.0,3.327,37.5,1614747770.8284204,5.982
1057,0.314,40.5,4.322,38.5,1614747771.8801877,7.23
1058,0.273,40.0,4.731,39.0,1614747772.9372034,7.977
1059,0.925,37.5,0.12,36.5,1614747773.9813623,3.26
1060,0.646,37.5,0.04,35.5,1614747775.026389,3.064
1061,0.277,38.5,3.09,38.0,1614747776.0832243,6.367
1062,0.236,40.0,3.711,38.0,1614747777.1385143,6.741
1063,0.311,40.5,4.949,38.5,1614747778.1944084,8.457
1064,0.317,38.5,3.169,38.0,1614747779.2521005,5.863
1065,0.355,39.5,3.751,38.0,1614747780.3030474,6.673
1066,0.275,40.5,4.558,38.5,1614747781.353995,7.387
1067,0.276,40.5,3.942,38.5,1614747782.4020264,6.702
1068,1.404,38.0,0.24,36.5,1614747783.4424717,4.012
1069,0.593,39.0,3.356,38.0,1614747784.4860983,6.476
1070,0.355,39.5,3.784,38.5,1614747785.5346222,6.78
1071,0.314,40.5,4.511,38.5,1614747786.5829704,7.414
1072,0.315,40.5,3.902,38.5,1614747787.637506,6.78
1073,0.395,39.5,3.243,38.0,1614747788.6757045,6.209
1074,0.315,40.0,4.132,38.5,1614747789.7277393,7.006
1075,0.273,41.0,4.949,39.0,1614747790.7847028,8.574
1076,0.884,37.5,0.12,37.0,1614747791.8328323,3.536
1077,0.846,37.5,0.04,36.0,1614747792.8757331,3.26
1078,0.356,39.5,3.282,37.5,1614747793.9175684,6.17
1079,0.315,40.0,3.83,38.0,1614747794.9683251,6.702
1080,0.313,41.0,4.692,39.0,1614747796.0260148,8.016
1081,0.793,39.0,2.971,38.0,1614747797.068555,5.982
1082,0.276,40.5,3.869,38.0,1614747798.1154468,6.594
1083,0.275,41.0,4.433,38.5,1614747799.1635687,7.611
1084,0.275,41.0,4.44,38.5,1614747800.2171984,7.348
1085,0.645,37.5,0.161,36.5,1614747801.2599475,3.225
1086,0.801,38.0,1.16,36.5,1614747802.3005188,4.48
1087,0.316,39.5,3.599,38.0,1614747803.3474329,6.407
1088,0.314,40.5,4.393,38.5,1614747804.390933,7.387
1089,0.314,40.5,4.511,38.5,1614747805.4404442,7.414
1090,0.315,39.5,3.198,38.0,1614747806.4936864,6.476
1091,0.315,39.5,3.942,38.0,1614747807.5375576,6.741
1092,0.314,40.5,4.558,38.5,1614747808.5897133,7.387
1093,1.48,38.0,0.36,37.0,1614747809.6427205,4.44
1094,0.806,37.0,0.04,36.0,1614747810.6923294,3.26
1095,0.315,39.5,3.857,38.0,1614747811.7411377,7.151
1096,0.315,39.5,3.909,38.0,1614747812.7936833,6.741
1097,0.314,40.5,4.44,38.5,1614747813.8433197,7.426
1098,1.91,38.5,0.757,37.5,1614747814.8874297,5.023
1099,0.277,39.0,3.367,38.0,1614747815.9404314,6.021
1100,0.275,40.0,4.59,38.5,1614747816.9932532,7.387
1101,0.275,40.5,4.55,39.0,1614747818.0452971,7.493
1102,0.845,37.5,0.12,36.5,1614747819.089206,3.577
1103,2.0,38.5,0.04,36.0,1614747820.1336281,4.206
1104,0.238,38.5,3.327,37.5,1614747821.1884754,5.942
1105,0.275,40.0,4.55,38.5,1614747822.245158,7.454
1106,0.313,41.0,4.7,38.5,1614747823.2973633,7.716
1107,0.314,40.0,4.322,38.5,1614747824.3459609,7.269
1108,0.355,40.5,3.745,38.5,1614747825.3922765,6.702
1109,0.314,40.0,4.44,38.5,1614747826.4431102,7.454
1110,0.397,39.0,2.507,37.5,1614747827.4863837,5.063
1111,0.805,37.5,0.04,36.0,1614747828.534475,3.577
1112,0.475,39.5,3.282,37.5,1614747829.5800564,6.436
1113,0.315,40.0,3.981,38.0,1614747830.6299117,6.662
1114,0.314,41.0,4.511,38.5,1614747831.6762893,7.493
1115,0.315,39.5,3.902,38.0,1614747832.7346752,6.82
1116,0.316,38.5,3.243,38.0,1614747833.7853029,6.288
1117,0.433,39.0,3.705,38.5,1614747834.8309803,6.662
1118,0.273,40.5,4.872,39.0,1614747835.884838,8.457
1119,0.925,37.5,0.161,37.0,1614747836.929623,3.341
1120,0.927,37.0,0.0,35.5,1614747837.9729064,3.462
1121,0.316,39.0,3.361,38.0,1614747839.0139148,6.249
1122,0.315,39.5,3.942,38.5,1614747840.063541,6.673
1123,0.312,40.5,4.91,38.5,1614747841.122434,8.457
1124,0.357,39.0,3.333,38.5,1614747842.1664326,5.832
1125,0.355,39.5,3.869,38.5,1614747843.2086337,6.702
1126,0.314,40.0,4.55,38.5,1614747844.2588952,7.309
1127,0.315,40.0,4.132,38.5,1614747845.3031929,6.927
1128,0.885,37.5,0.0,38.0,1614747846.3498988,3.381
1129,0.476,38.0,2.817,37.5,1614747847.396376,5.942
1130,0.315,39.5,3.863,38.0,1614747848.436807,6.702
1131,0.314,40.0,4.55,38.5,1614747849.4902992,7.426
1132,0.314,40.0,4.204,38.5,1614747850.5356452,7.084
1133,0.316,39.0,3.435,38.5,1614747851.5899482,6.367
1134,0.276,39.5,3.981,38.0,1614747852.6386364,6.673
1135,0.351,40.5,4.91,39.0,1614747853.6899638,8.393
1136,1.44,38.0,0.36,37.0,1614747854.7326827,4.286
1137,0.725,37.0,0.04,38.0,1614747855.7791157,3.265
1138,0.354,39.5,3.929,37.5,1614747856.8268063,7.348
1139,0.276,39.5,3.79,38.0,1614747857.8771317,6.702
1140,0.275,40.0,4.55,38.0,1614747858.9244537,7.191
1141,1.834,38.5,0.917,37.0,1614747859.9698856,5.254
1142,0.277,39.0,3.367,38.0,1614747861.0189471,5.982
1143,0.314,40.5,4.479,38.5,1614747862.06457,7.348
1144,0.314,41.0,4.629,38.5,1614747863.1138377,7.454
1145,1.043,38.0,0.2,36.5,1614747864.1563294,3.852
1146,1.505,39.5,2.135,37.5,1614747865.2007637,6.288
1147,0.356,39.5,3.401,38.0,1614747866.2457097,6.407
1148,0.353,40.0,4.361,38.5,1614747867.2946815,7.348
1149,0.314,40.0,4.511,38.5,1614747868.3465123,7.454
1150,0.315,38.5,3.232,38.0,1614747869.401293,6.633
1151,0.315,39.5,3.942,38.0,1614747870.4516175,6.662
1152,0.275,40.0,4.558,38.5,1614747871.4999826,7.348
1153,1.362,38.0,0.36,36.5,1614747872.5446296,4.166
1154,0.806,37.5,0.12,36.0,1614747873.5917196,3.3
1155,1.222,39.0,3.272,38.0,1614747874.6335957,6.78
1156,0.394,39.0,3.705,38.0,1614747875.6798623,6.741
1157,0.275,40.5,4.558,38.5,1614747876.73397,7.387
1158,0.276,40.0,3.863,38.5,1614747877.779582,6.741
1159,0.277,39.0,3.327,38.0,1614747878.824674,6.1
1160,0.315,40.5,4.322,38.5,1614747879.874779,7.23
1161,0.273,40.5,4.91,38.5,1614747880.9250517,8.393
1162,0.924,38.0,0.12,36.5,1614747881.9677799,3.657
1163,0.766,37.0,0.08,36.0,1614747883.013139,3.421
1164,0.908,40.0,3.39,37.5,1614747884.0548003,6.741
1165,0.276,39.5,3.863,38.0,1614747885.102953,6.741
1166,0.351,41.0,4.872,38.5,1614747886.1596415,8.354
1167,0.317,39.5,3.372,38.0,1614747887.2019799,5.832
1168,0.315,39.5,3.824,38.0,1614747888.2525885,6.702
1169,0.314,40.5,4.55,38.5,1614747889.2958982,7.454
1170,0.315,40.0,3.981,38.0,1614747890.3503056,6.741
1171,0.844,38.0,0.281,36.0,1614747891.3940592,3.657
1172,0.595,39.0,2.931,37.5,1614747892.4428148,6.061
1173,0.315,39.5,3.902,38.0,1614747893.4834876,6.702
1174,1.057,41.0,4.34,38.5,1614747894.5232635,7.833
1175,0.314,40.0,4.211,38.5,1614747895.5763872,6.927
1176,0.277,38.5,3.441,38.0,1614747896.6341941,6.367
1177,0.276,40.0,3.942,38.0,1614747897.6836033,6.673
1178,0.351,40.5,4.88,38.5,1614747898.736847,8.457
1179,1.597,38.0,0.359,36.5,1614747899.7844088,4.4
1180,0.605,37.5,0.12,36.0,1614747900.8292,3.185
1181,0.277,38.5,3.401,37.5,1614747901.876979,6.18
1182,0.315,39.0,3.824,38.0,1614747902.925562,6.741
1183,0.351,40.5,4.91,39.0,1614747903.9761953,8.535
1184,0.357,38.5,3.253,38.0,1614747905.0255585,5.793
1185,0.315,39.0,3.948,38.0,1614747906.0750115,6.633
1186,0.314,40.0,4.401,38.5,1614747907.1256766,7.454
1187,0.354,39.5,4.06,38.5,1614747908.1708112,6.82
1188,0.846,37.0,0.04,36.0,1614747909.2118032,3.225
1189,1.44,37.5,0.52,36.5,1614747910.2484717,4.44
1190,0.317,38.5,3.288,37.5,1614747911.2910147,6.061
1191,0.314,40.0,4.519,38.0,1614747912.350484,7.348
1192,0.275,40.5,4.59,38.5,1614747913.3963814,7.493
1193,0.823,39.5,3.883,38.0,1614747914.4419394,7.454
1194,0.315,40.0,3.863,38.0,1614747915.4880862,6.702
1195,0.314,41.0,4.433,38.5,1614747916.5430124,7.348
1196,0.758,38.5,1.637,37.0,1614747917.5864906,4.864
1197,0.964,37.5,0.08,35.5,1614747918.6338856,3.542
1198,0.551,39.5,3.811,38.0,1614747919.6766772,7.269
1199,0.276,39.5,3.981,38.0,1614747920.7253118,6.712
1200,0.275,40.0,4.55,38.5,1614747921.77759,7.426
1201,0.315,39.5,4.021,38.0,1614747922.8259988,6.673
1202,0.277,39.5,3.327,38.0,1614747923.880596,5.872
1203,0.314,40.5,4.479,38.5,1614747924.9261541,7.387
1204,0.313,40.5,4.653,38.5,1614747925.973837,7.833
1205,0.805,37.5,0.241,37.0,1614747927.0254905,3.577
1206,0.887,37.0,0.0,37.5,1614747928.069879,3.185
1207,0.317,38.5,3.288,37.5,1614747929.1226077,5.942
1208,0.236,39.0,3.79,38.0,1614747930.17384,6.673
1209,0.273,40.5,4.872,38.5,1614747931.2340329,8.496
1210,0.317,39.0,3.372,38.0,1614747932.2886138,5.872
1211,0.315,40.0,3.745,38.0,1614747933.3430188,6.712
1212,0.314,41.0,4.558,38.5,1614747934.3944843,7.387
1213,0.865,40.0,3.699,38.0,1614747935.4336145,7.124
1214,0.806,37.0,0.0,38.0,1614747936.4783936,3.3
1215,0.553,38.5,3.159,37.5,1614747937.525503,6.407
1216,0.276,39.5,3.784,38.0,1614747938.576077,6.702
1217,0.314,40.0,4.519,38.5,1614747939.6323476,7.348
1218,0.315,40.0,3.942,38.5,1614747940.6793602,6.741
1219,0.277,39.0,3.367,37.5,1614747941.7287142,6.021
1220,0.276,40.0,3.942,38.0,1614747942.7796338,6.673
1221,0.312,41.0,4.91,39.0,1614747943.8320413,8.574
1222,1.125,37.5,0.16,36.5,1614747944.8759685,3.577
1223,0.725,37.5,0.12,36.0,1614747945.9238977,3.462
1224,0.356,39.5,3.401,37.5,1614747946.9634163,6.209
1225,0.315,39.5,3.784,38.0,1614747948.0176795,6.741
1226,0.429,40.5,4.723,38.5,1614747949.0672193,8.457
1227,0.436,39.0,3.293,38.0,1614747950.1090295,5.832
1228,0.315,39.5,3.909,38.0,1614747951.1545186,6.662
1229,0.275,40.5,4.472,38.5,1614747952.2051182,7.571
1230,0.315,40.0,4.132,38.5,1614747953.2525895,6.859
1231,0.685,37.5,0.12,36.5,1614747954.3016949,3.536
1232,0.678,38.0,1.597,37.5,1614747955.3436234,4.984
1233,0.316,39.5,3.711,37.5,1614747956.3873706,6.515
1234,0.275,40.5,4.511,38.5,1614747957.4359033,7.426
1235,0.314,41.0,4.59,38.5,1614747958.4831905,7.454
1236,0.355,39.0,3.119,38.0,1614747959.53205,6.436
1237,0.276,39.5,3.981,38.0,1614747960.5865102,6.702
1238,0.275,41.0,4.558,38.5,1614747961.6340292,7.387
1239,1.48,38.0,0.32,37.0,1614747962.6856666,4.4
1240,0.725,37.5,0.04,35.5,1614747963.7342525,3.341
1241,1.288,41.0,4.216,38.0,1614747964.7821302,7.911
1242,0.315,39.5,3.902,38.0,1614747965.828097,6.673
1243,0.314,40.0,4.433,38.5,1614747966.8755126,7.387
1244,1.867,39.5,1.074,37.5,1614747967.947884,5.103
1245,0.277,39.0,3.327,38.0,1614747968.99788,6.021
1246,0.353,40.0,4.59,38.5,1614747970.0529342,7.532
1247,0.313,40.5,4.629,38.5,1614747971.113725,7.571
1248,0.845,37.0,0.161,36.5,1614747972.156313,3.462
1249,1.44,37.0,0.44,36.5,1614747973.1969492,4.48
1250,0.317,39.0,3.288,38.0,1614747974.2415268,6.021
1251,0.275,40.0,4.479,38.5,1614747975.2941484,7.348
1252,0.353,40.0,4.393,38.5,1614747976.3429244,7.414
1253,0.314,39.5,3.896,38.5,1614747977.4008038,7.084
1254,0.276,39.5,3.948,38.0,1614747978.4492567,6.673
1255,0.275,40.5,4.479,38.5,1614747979.4974735,7.348
1256,0.877,38.0,1.515,37.5,1614747980.5443835,4.904
1257,0.845,37.5,0.12,35.5,1614747981.588023,3.341
1258,0.514,38.5,3.316,38.0,1614747982.6319299,6.476
1259,0.315,39.5,3.863,38.0,1614747983.6793597,6.702
1260,0.275,40.0,4.511,38.5,1614747984.7314234,7.387
1261,0.315,39.5,3.902,38.0,1614747985.7838886,6.741
1262,0.316,38.5,3.282,38.5,1614747986.8346372,6.288
1263,0.315,39.5,3.863,38.0,1614747987.8850145,6.938
1264,0.273,40.5,4.988,38.5,1614747988.9413886,8.496
1265,1.004,37.5,0.322,36.5,1614747989.9803524,3.536
1266,0.766,37.0,0.04,35.5,1614747991.0225832,3.144
1267,0.316,39.0,3.367,37.5,1614747992.066298,6.021
1268,0.355,40.0,3.942,38.5,1614747993.1087003,6.702
1269,0.312,40.5,4.833,38.5,1614747994.1636927,8.457
1270,0.277,39.0,3.372,38.0,1614747995.2118642,5.793
1271,0.315,40.0,3.79,38.0,1614747996.259787,6.662
1272,0.275,40.0,4.519,38.5,1614747997.3144736,7.387
1273,0.236,39.5,3.981,38.5,1614747998.3660743,6.927
1274,0.885,37.0,0.04,36.0,1614747999.4087346,3.381
1275,0.555,38.5,2.936,37.5,1614748000.4579022,6.021
1276,0.236,39.0,3.83,38.0,1614748001.5040612,6.741
1277,0.275,40.5,4.558,38.5,1614748002.55526,7.532
1278,0.275,40.0,4.172,38.0,1614748003.6125567,6.927
1279,0.316,39.0,3.356,38.0,1614748004.667681,6.367
1280,0.276,40.0,3.942,38.0,1614748005.7225583,6.662
1281,0.312,40.5,4.91,39.0,1614748006.7784948,8.432
1282,1.637,38.0,0.159,36.5,1614748007.8200784,4.48
1283,0.885,37.5,0.08,36.0,1614748008.8643663,3.542
1284,0.316,38.5,3.282,37.5,1614748009.907923,6.18
1285,0.315,40.0,3.784,38.0,1614748010.959254,6.702
1286,0.312,40.5,4.77,38.5,1614748012.014703,8.133
1287,0.634,38.5,3.169,38.5,1614748013.0525806,5.942
1288,0.355,39.0,3.711,38.5,1614748014.1012094,6.662
1289,0.314,40.5,4.511,38.5,1614748015.1533582,7.493
1290,0.314,40.5,4.283,38.5,1614748016.2042792,7.163
1291,0.846,37.0,0.08,36.0,1614748017.2452126,3.3
1292,1.12,37.5,0.641,36.5,1614748018.2903633,4.246
1293,0.277,39.0,3.327,38.0,1614748019.3440893,5.982
1294,0.314,40.5,4.55,38.5,1614748020.3942,7.493
1295,0.275,40.5,4.59,38.5,1614748021.4491148,7.426
1296,0.314,39.5,3.936,38.5,1614748022.498961,7.23
1297,0.276,39.5,3.863,38.0,1614748023.5502343,6.741
1298,0.275,40.0,4.361,38.5,1614748024.5965574,7.309
1299,1.158,38.0,0.838,37.0,1614748025.6428769,4.752
1300,0.646,36.5,0.0,37.5,1614748026.6875517,3.024
1301,0.432,39.5,4.433,38.5,1614748027.7449455,7.426
1302,0.276,40.0,3.869,38.0,1614748028.7910912,6.78
1303,0.275,40.0,4.433,38.5,1614748029.8453565,7.454
1304,0.636,38.5,2.073,37.0,1614748030.9004004,5.023
1305,0.868,39.5,3.119,38.0,1614748031.93974,6.555
1306,0.275,40.0,4.433,39.0,1614748032.9933465,7.532
1307,0.313,40.5,4.511,39.0,1614748034.046674,7.571
1308,0.846,37.0,0.08,38.5,1614748035.0931246,3.502
1309,1.923,38.5,0.04,35.5,1614748036.1379926,4.4
1310,0.316,39.0,3.327,38.0,1614748037.1903944,5.982
1311,0.314,40.0,4.401,38.0,1614748038.2441056,7.269
1312,0.352,40.0,4.614,38.5,1614748039.2934835,7.833
1313,0.316,40.0,3.474,38.0,1614748040.3405457,6.633
1314,0.315,40.0,3.942,38.0,1614748041.3927376,6.633
1315,0.275,40.5,4.479,38.5,1614748042.444103,7.348
1316,0.276,40.5,4.021,38.0,1614748043.4907644,6.702
1317,0.646,37.0,0.12,36.5,1614748044.533075,3.185
1318,1.257,40.0,3.222,38.0,1614748045.574308,7.124
1319,0.315,39.5,3.942,38.0,1614748046.619551,6.741
1320,0.353,40.5,4.433,38.5,1614748047.667853,7.454
1321,0.315,40.0,4.021,38.5,1614748048.7173967,6.78
1322,0.356,38.5,3.169,38.0,1614748049.7733095,6.209
1323,0.315,40.0,3.751,38.0,1614748050.8200958,6.702
1324,0.312,41.0,4.949,38.5,1614748051.872022,8.613
1325,0.925,37.5,0.12,37.0,1614748052.9153445,3.502
1326,0.805,37.0,0.04,36.0,1614748053.957703,3.697
1327,0.316,39.0,3.282,37.5,1614748055.0035799,6.17
1328,0.276,39.0,3.784,38.0,1614748056.0617282,6.662
1329,0.391,41.0,4.84,38.5,1614748057.1098397,8.094
1330,0.912,39.5,2.852,38.0,1614748058.14629,5.982
1331,0.276,39.5,3.869,38.0,1614748059.2001555,6.555
1332,0.314,40.0,4.433,38.5,1614748060.2566264,7.493
1333,0.275,40.0,4.361,38.5,1614748061.3139527,7.493
1334,0.845,37.5,0.161,36.5,1614748062.361968,3.421
1335,0.556,39.0,2.623,38.0,1614748063.4085088,5.832
1336,0.276,40.0,3.79,38.0,1614748064.460069,6.712
1337,1.171,41.0,4.333,38.0,1614748065.5041456,8.276
1338,0.314,40.0,4.197,38.5,1614748066.5610113,7.387
1339,0.277,39.5,3.327,38.0,1614748067.6146874,6.1
1340,0.355,40.0,3.902,38.5,1614748068.6651635,6.741
